Plate,TEC,loop status,object temperature,target object temperature,output current,output voltage,output power,timestamp
bottom,1,1,59.38374328613281,65.0,-4.693120956420898,-9.999982833862305,46.931129001448426,1713883296346
bottom,2,1,57.89137268066406,65.0,-4.309012413024902,-9.999981880187988,43.09004605175414,1713883296346
bottom,3,1,57.89137268066406,65.0,-4.671693801879883,-10.000014305114746,46.71700484791472,1713883296346
top,0,1,60.95127868652344,65.0,-4.7207770347595215,-10.000003814697266,47.20778835593046,1713883296346
top,1,1,60.95521545410156,65.0,-4.427443027496338,-10.000018119812012,44.27451049939873,1713883296346
top,2,1,58.74784851074219,65.0,-4.180346965789795,-9.999978065490723,41.803377964038646,1713883296346
top,3,1,58.74784851074219,65.0,-4.604272842407227,-10.000021934509277,46.04282941653764,1713883296346
bottom,0,1,59.42607116699219,65.0,-4.739508628845215,-10.000021934509277,47.39519024724814,1713883297340
bottom,1,1,59.42607116699219,65.0,-4.691633701324463,-9.999982833862305,46.916256476014496,1713883297340
bottom,2,1,57.92854309082031,65.0,-4.307889938354492,-9.999993324279785,43.07887062527698,1713883297340
bottom,3,1,57.92854309082031,65.0,-4.670306205749512,-10.000001907348633,46.70307096539727,1713883297340
top,0,1,60.99269104003906,65.0,-4.719175338745117,-9.999987602233887,47.191694880219075,1713883297340
top,1,1,60.99668884277344,65.0,-4.4264817237854,-10.000018119812012,44.26489744487071,1713883297340
top,2,1,58.78239440917969,65.0,-4.179333686828613,-10.000008583068848,41.793372739794904,1713883297340
top,3,1,58.78590393066406,65.0,-4.602939605712891,-10.000017166137695,46.02947507182398,1713883297340
bottom,0,1,59.46330261230469,65.0,-4.738056659698486,-9.999960899353027,47.380381335904076,1713883298354
bottom,1,1,59.46879577636719,65.0,-4.690316677093506,-10.000015258789062,46.90323833948787,1713883298354
bottom,2,1,57.96098327636719,65.0,-4.306873798370361,-10.00002384185791,43.06884066757675,1713883298354
bottom,3,1,57.96421813964844,65.0,-4.668875217437744,-10.000005722045898,46.68877888989573,1713883298354
top,0,1,61.03416442871094,65.0,-4.717708110809326,-10.000003814697266,47.17709910472149,1713883298354
top,1,1,61.03721618652344,65.0,-4.425417900085449,-10.00001049041748,44.25422542533579,1713883298354
top,2,1,58.82078552246094,65.0,-4.178225994110107,-10.00000286102295,41.78227189510153,1713883298354
top,3,1,58.82521057128906,65.0,-4.601561069488525,-9.999999046325684,46.01560630649465,1713883298354
bottom,0,1,59.50535583496094,65.0,-4.736595153808594,-9.999990463256836,47.36590636639448,1713883299352
bottom,1,1,59.50846862792969,65.0,-4.689034938812256,-10.00002670288086,46.890474598863875,1713883299352
bottom,2,1,57.99797058105469,65.0,-4.3056416511535645,-10.000015258789062,43.05648221041338,1713883299352
bottom,3,1,57.99797058105469,65.0,-4.667333602905273,-9.999988555908203,46.673282615658536,1713883299352
top,0,1,61.07505798339844,65.0,-4.716191291809082,-9.99998664855957,47.16184995014373,1713883299352
top,1,1,61.07505798339844,65.0,-4.424192905426025,-10.000014305114746,44.241992342847425,1713883299352
top,2,1,58.86174011230469,65.0,-4.177245140075684,-10.000020027160645,41.77253505911631,1713883299352
top,3,1,58.86174011230469,65.0,-4.600494861602783,-9.999984741210938,46.004878418047156,1713883299352
bottom,0,1,59.54771423339844,65.0,-4.735081672668457,-10.000003814697266,47.35083478958768,1713883300361
bottom,1,1,59.54771423339844,65.0,-4.6876654624938965,-10.000021934509277,46.87675744658054,1713883300361
bottom,2,1,58.03462219238281,65.0,-4.30468225479126,-10.000000953674316,43.046826653177504,1713883300361
bottom,3,1,58.03462219238281,65.0,-4.665962219238281,-10.000007629394531,46.65965779084945,1713883300361
top,0,1,61.11354064941406,65.0,-4.714516639709473,-10.000022888183594,47.14527430381713,1713883300361
top,1,1,61.11354064941406,65.0,-4.423020839691162,-9.99996280670166,44.23004389017797,1713883300361
top,2,1,58.90119934082031,65.0,-4.1760759353637695,-9.999994277954102,41.76073545793952,1713883300361
top,3,1,58.90119934082031,65.0,-4.599110126495361,-10.000021934509277,45.99120214417735,1713883300361
bottom,0,1,59.58949279785156,65.0,-4.733670234680176,-10.000028610229492,47.33683777819351,1713883301371
bottom,1,1,59.58949279785156,65.0,-4.686250686645508,-9.99997329711914,46.862381730061315,1713883301371
bottom,2,1,58.07066345214844,65.0,-4.303420543670654,-10.00000286102295,43.03421774889148,1713883301371
bottom,3,1,58.07066345214844,65.0,-4.66453218460083,-9.999975204467773,46.645206186450196,1713883301371
top,0,1,61.15122985839844,65.0,-4.712926387786865,-9.999950408935547,47.12903015883239,1713883301371
top,1,1,61.15122985839844,65.0,-4.421801567077637,-10.000020980834961,44.218108443865276,1713883301371
top,2,1,58.93879699707031,65.0,-4.175112247467041,-10.000033378601074,41.75126183407656,1713883301371
top,3,1,58.93879699707031,65.0,-4.597731113433838,-9.999987602233887,45.97725413274338,1713883301371
bottom,0,1,59.62977600097656,65.0,-4.73238468170166,-10.000027656555176,47.323977698474664,1713883302358
bottom,1,1,59.62977600097656,65.0,-4.6848883628845215,-10.000018119812012,46.848968518141646,1713883302358
bottom,2,1,58.10722351074219,65.0,-4.302330017089844,-9.999975204467773,43.02319349233585,1713883302358
bottom,3,1,58.10722351074219,65.0,-4.663175106048584,-10.000020980834961,46.631848897793134,1713883302358
top,0,1,61.18656921386719,65.0,-4.711239337921143,-9.999954223632812,47.112177715789585,1713883302358
top,1,1,61.19084167480469,65.0,-4.4207963943481445,-10.000014305114746,44.208027183481136,1713883302358
top,2,1,58.97077941894531,65.0,-4.174012660980225,-10.000001907348633,41.74013457109959,1713883302358
top,3,1,58.97340393066406,65.0,-4.596524238586426,-10.000017166137695,45.96532129043226,1713883302358
bottom,0,1,59.66850280761719,65.0,-4.730816841125488,-9.999981880187988,47.30808268974306,1713883303362
bottom,1,1,59.67070007324219,65.0,-4.683389663696289,-10.00000286102295,46.8339100362482,1713883303362
bottom,2,1,58.13981628417969,65.0,-4.3013434410095215,-10.000022888183594,43.01353286003359,1713883303362
bottom,3,1,58.14225769042969,65.0,-4.661404132843018,-10.000005722045898,46.614068001198575,1713883303362
top,0,1,61.22404479980469,65.0,-4.709805011749268,-10.000006675720215,47.0980815588332,1713883303362
top,1,1,61.22673034667969,65.0,-4.419567584991455,-9.999990463256836,44.1956337016336,1713883303362
top,2,1,59.00556945800781,65.0,-4.172992706298828,-10.000022888183594,41.73002257521148,1713883303362
top,3,1,59.00950622558594,65.0,-4.59537935256958,-10.000040054321289,45.953977590496834,1713883303362
bottom,0,1,59.70887756347656,65.0,-4.729190826416016,-10.0,47.291908264160156,1713883304370
bottom,1,1,59.71379089355469,65.0,-4.682013034820557,-10.000011444091797,46.82018392959253,1713883304370
bottom,2,1,58.17671203613281,65.0,-4.300197601318359,-10.000024795532227,43.0020826388718,1713883304370
bottom,3,1,58.17671203613281,65.0,-4.659989833831787,-9.999982833862305,46.599818344290725,1713883304370
top,0,1,61.26188659667969,65.0,-4.708231449127197,-9.999999046325684,47.082310001152564,1713883304370
top,1,1,61.26188659667969,65.0,-4.418341159820557,-10.000000953674316,44.18341581186405,1713883304370
top,2,1,59.04200744628906,65.0,-4.171999931335449,-10.00002670288086,41.720110717771604,1713883304370
top,3,1,59.04508972167969,65.0,-4.5939106941223145,-9.999974250793457,45.93898865166784,1713883304370
bottom,0,1,59.75010681152344,65.0,-4.727818965911865,-9.999985694885254,47.278122027125846,1713883305356
bottom,1,1,59.75010681152344,65.0,-4.680903434753418,-10.000007629394531,46.809070059993246,1713883305356
bottom,2,1,58.21028137207031,65.0,-4.299189567565918,-10.000016212463379,42.9919653761126,1713883305356
bottom,3,1,58.21028137207031,65.0,-4.658663749694824,-10.00002670288086,46.586761896691314,1713883305356
top,0,1,61.30027770996094,65.0,-4.706620216369629,-10.000008583068848,47.066242560941646,1713883305356
top,1,1,61.30027770996094,65.0,-4.41743803024292,-10.000005722045898,44.17440557921236,1713883305356
top,2,1,59.07933044433594,65.0,-4.171133518218994,-10.000020027160645,41.71141871815098,1713883305356
top,3,1,59.07933044433594,65.0,-4.592655658721924,-10.000011444091797,45.92660914599219,1713883305356
bottom,0,1,59.79280090332031,65.0,-4.726444244384766,-10.000004768371582,47.264464981290075,1713883306371
bottom,1,1,59.79280090332031,65.0,-4.679509162902832,-10.000004768371582,46.79511394266683,1713883306371
bottom,2,1,58.24549865722656,65.0,-4.2982659339904785,-9.99999713897705,42.982647042467306,1713883306371
bottom,3,1,58.24549865722656,65.0,-4.657114028930664,-10.000006675720215,46.571171378896906,1713883306371
top,0,1,61.33793640136719,65.0,-4.7050981521606445,-10.000012397766113,47.051039854312876,1713883306371
top,1,1,61.33793640136719,65.0,-4.416144371032715,-10.00001049041748,44.161490037525255,1713883306371
top,2,1,59.11930847167969,65.0,-4.17032527923584,-9.99997329711914,41.70314143265932,1713883306371
top,3,1,59.11930847167969,65.0,-4.591084957122803,-10.000008583068848,45.9108889768263,1713883306371
bottom,0,1,59.83485412597656,65.0,-4.725049018859863,-9.999971389770508,47.25035500386184,1713883307388
bottom,1,1,59.83485412597656,65.0,-4.678308486938477,-10.000024795532227,46.78320087053362,1713883307388
bottom,2,1,58.28163146972656,65.0,-4.296936511993408,-10.000005722045898,42.969389707202026,1713883307388
bottom,3,1,58.28163146972656,65.0,-4.655736446380615,-9.999998092651367,46.55735558369361,1713883307388
top,0,1,61.37580871582031,65.0,-4.703744411468506,-10.000008583068848,47.037484487247184,1713883307388
top,1,1,61.37580871582031,65.0,-4.414901256561279,-9.99998950958252,44.14896625145548,1713883307388
top,2,1,59.15858459472656,65.0,-4.1695661544799805,-10.000007629394531,41.69569335606502,1713883307388
top,3,1,59.15858459472656,65.0,-4.589936256408691,-10.000028610229492,45.899493883216564,1713883307388
bottom,0,1,59.87623596191406,65.0,-4.7236857414245605,-10.000020027160645,47.23695201625878,1713883308386
bottom,1,1,59.87623596191406,65.0,-4.676815986633301,-10.000035285949707,46.7683248922267,1713883308386
bottom,2,1,58.31718444824219,65.0,-4.295891284942627,-10.000012397766113,42.95896610888167,1713883308386
bottom,3,1,58.31718444824219,65.0,-4.654489517211914,-9.999978065490723,46.544793078175644,1713883308386
top,0,1,61.41011047363281,65.0,-4.702425956726074,-10.000016212463379,47.02433580516936,1713883308386
top,1,1,61.41413879394531,65.0,-4.413832664489746,-10.000009536743164,44.13836873848595,1713883308386
top,2,1,59.19792175292969,65.0,-4.168667316436768,-10.0,41.686673164367676,1713883308386
top,3,1,59.19792175292969,65.0,-4.588547706604004,-9.999999046325684,45.88547269005994,1713883308386
bottom,0,1,59.91532897949219,65.0,-4.722293376922607,-10.000016212463379,47.22301032923451,1713883309377
bottom,1,1,59.91938781738281,65.0,-4.6755146980285645,-10.000014305114746,46.7552138640599,1713883309377
bottom,2,1,58.34904479980469,65.0,-4.294633388519287,-10.000003814697266,42.946350267919115,1713883309377
bottom,3,1,58.34904479980469,65.0,-4.6529035568237305,-10.000000953674316,46.52904000559192,1713883309377
top,0,1,61.44657897949219,65.0,-4.701102256774902,-9.99998664855957,47.01095980126229,1713883309377
top,1,1,61.44657897949219,65.0,-4.412882328033447,-10.000022888183594,44.128924283195374,1713883309377
top,2,1,59.23234558105469,65.0,-4.167835712432861,-9.999998092651367,41.678349174812865,1713883309377
top,3,1,59.23628234863281,65.0,-4.5874552726745605,-9.999979019165039,45.87445647810364,1713883309377
bottom,0,1,59.95686340332031,65.0,-4.720787525177002,-9.999975204467773,47.207758197330804,1713883310388
bottom,1,1,59.95686340332031,65.0,-4.674232482910156,-9.99999713897705,46.74231145601516,1713883310388
bottom,2,1,58.38505554199219,65.0,-4.293622016906738,-9.999985694885254,42.936158748311755,1713883310388
bottom,3,1,58.38505554199219,65.0,-4.651540756225586,-10.000006675720215,46.515438614640516,1713883310388
top,0,1,61.48365783691406,65.0,-4.70000696182251,-10.000017166137695,47.00015029919177,1713883310388
top,1,1,61.48365783691406,65.0,-4.411884784698486,-9.999983787536621,44.11877631946436,1713883310388
top,2,1,59.27171325683594,65.0,-4.167258262634277,-9.999987602233887,41.6725309616495,1713883310388
top,3,1,59.27549743652344,65.0,-4.586318016052246,-10.000004768371582,45.863202029790955,1713883310388
bottom,0,1,59.99836730957031,65.0,-4.719324588775635,-10.000009536743164,47.19329089474286,1713883311384
bottom,1,1,59.99836730957031,65.0,-4.67266321182251,-9.999984741210938,46.72656081904279,1713883311384
bottom,2,1,58.41981506347656,65.0,-4.292479515075684,-10.000006675720215,42.92482380614911,1713883311384
bottom,3,1,58.41981506347656,65.0,-4.650039196014404,-9.99997615814209,46.500281094570255,1713883311384
top,0,1,61.52131652832031,65.0,-4.698999881744385,-9.999970436096191,46.98985989666335,1713883311384
top,1,1,61.52131652832031,65.0,-4.410882949829102,-10.000030517578125,44.10896410775604,1713883311384
top,2,1,59.30805969238281,65.0,-4.166433811187744,-10.000008583068848,41.66437387266569,1713883311384
top,3,1,59.31028747558594,65.0,-4.585209369659424,-10.00003719329834,45.852264235654275,1713883311384
bottom,0,1,60.03794860839844,65.0,-4.718016624450684,-9.999974250793457,47.1800447593223,1713883312397
bottom,1,1,60.03794860839844,65.0,-4.671142101287842,-9.999995231628418,46.71139873913717,1713883312397
bottom,2,1,58.45594787597656,65.0,-4.291544437408447,-10.00001049041748,42.91548939417726,1713883312397
bottom,3,1,58.45594787597656,65.0,-4.648696422576904,-10.000015258789062,46.48703515924717,1713883312397
top,0,1,61.55790710449219,65.0,-4.6977410316467285,-9.999935150146484,46.97710566864953,1713883312397
top,1,1,61.55790710449219,65.0,-4.410061359405518,-10.000021934509277,44.10071032658698,1713883312397
top,2,1,59.34272766113281,65.0,-4.165215015411377,-10.000025749206543,41.6522574050955,1713883312397
top,3,1,59.34272766113281,65.0,-4.584141731262207,-10.000014305114746,45.84148288929555,1713883312397
bottom,0,1,60.07682800292969,65.0,-4.716649055480957,-9.999969482421875,47.16634661410353,1713883313387
bottom,1,1,60.07682800292969,65.0,-4.669582366943359,-10.000051498413086,46.696064145515265,1713883313387
bottom,2,1,58.49406433105469,65.0,-4.290567874908447,-9.999991416931152,42.90564192284501,1713883313387
bottom,3,1,58.49406433105469,65.0,-4.647512435913086,-9.999981880187988,46.4750401470792,1713883313387
top,0,1,61.59574890136719,65.0,-4.6965436935424805,-10.000015258789062,46.96550859899435,1713883313387
top,1,1,61.59574890136719,65.0,-4.409122943878174,-9.999967575073242,44.09108647329322,1713883313387
top,2,1,59.37690734863281,65.0,-4.164088249206543,-10.000012397766113,41.64093411745762,1713883313387
top,3,1,59.37690734863281,65.0,-4.583178997039795,-10.000005722045898,45.83181619555853,1713883313387
bottom,0,1,60.11378479003906,65.0,-4.715433120727539,-10.000000953674316,47.15433570426285,1713883314388
bottom,1,1,60.11378479003906,65.0,-4.667975425720215,-9.999958992004395,46.679562832886404,1713883314388
bottom,2,1,58.52680969238281,65.0,-4.289420127868652,-10.000006675720215,42.89422991365518,1713883314388
bottom,3,1,58.52680969238281,65.0,-4.646063327789307,-9.99998664855957,46.46057124625531,1713883314388
top,0,1,61.63050842285156,65.0,-4.695169448852539,-9.999979019165039,46.95159597995007,1713883314388
top,1,1,61.63050842285156,65.0,-4.408320426940918,-10.000001907348633,44.08321267761312,1713883314388
top,2,1,59.40931701660156,65.0,-4.162773609161377,-10.000012397766113,41.62778770070736,1713883314388
top,3,1,59.41413879394531,65.0,-4.582133769989014,-9.999979972839355,45.82124593276103,1713883314388
bottom,0,1,60.14903259277344,65.0,-4.713980197906494,-9.999994277954102,47.139775005453885,1713883315390
bottom,1,1,60.14903259277344,65.0,-4.666695594787598,-9.999981880187988,46.66687138822908,1713883315390
bottom,2,1,58.56639099121094,65.0,-4.288354873657227,-9.999970436096191,42.883421956061284,1713883315390
bottom,3,1,58.56639099121094,65.0,-4.64497184753418,-10.00001049041748,46.44976720303566,1713883315390
top,0,1,61.66880798339844,65.0,-4.6938796043396,-9.999993324279785,46.938764708369035,1713883315390
top,1,1,61.66880798339844,65.0,-4.407139778137207,-10.000006675720215,44.07142720220418,1713883315390
top,2,1,59.44535827636719,65.0,-4.161841869354248,-9.999963760375977,41.61826786995789,1713883315390
top,3,1,59.44804382324219,65.0,-4.58101224899292,-9.999999046325684,45.810118121135474,1713883315390
bottom,0,1,60.18666076660156,65.0,-4.712646484375,-9.999995231628418,47.12644237210043,1713883316421
bottom,1,1,60.18666076660156,65.0,-4.66513204574585,-9.999998092651367,46.65131155942527,1713883316421
bottom,2,1,58.60411071777344,65.0,-4.287501811981201,-10.000021934509277,42.87511216406028,1713883316421
bottom,3,1,58.60411071777344,65.0,-4.64370584487915,-10.000017166137695,46.437138163285454,1713883316421
top,0,1,61.70906066894531,65.0,-4.69223690032959,-10.000000953674316,46.92237347816172,1713883316421
top,1,1,61.70906066894531,65.0,-4.406254768371582,-10.000008583068848,44.06258550290386,1713883316421
top,2,1,59.47685241699219,65.0,-4.160745143890381,-9.999964714050293,41.60730462305992,1713883316421
top,3,1,59.48103332519531,65.0,-4.579830169677734,-10.000020980834961,45.79839778543828,1713883316421
bottom,0,1,60.22380065917969,65.0,-4.711539268493652,-9.999982833862305,47.115311806004684,1713883317403
bottom,1,1,60.22380065917969,65.0,-4.663967132568359,-10.000030517578125,46.639813658664934,1713883317403
bottom,2,1,58.64100646972656,65.0,-4.286540508270264,-10.00000286102295,42.865417346593404,1713883317403
bottom,3,1,58.64100646972656,65.0,-4.642524242401123,-9.99998664855957,46.425180439625365,1713883317403
top,0,1,61.75025939941406,65.0,-4.690796375274658,-9.99997615814209,46.90785191544592,1713883317403
top,1,1,61.75025939941406,65.0,-4.40487813949585,-10.000016212463379,44.04885280888402,1713883317403
top,2,1,59.51023864746094,65.0,-4.1598405838012695,-10.000021934509277,41.59849708207457,1713883317403
top,3,1,59.51304626464844,65.0,-4.578640937805176,-9.999993324279785,45.78637881232589,1713883317403
bottom,0,1,60.26115417480469,65.0,-4.710232257843018,-9.999963760375977,47.10215188138409,1713883318392
bottom,1,1,60.26115417480469,65.0,-4.662794589996338,-10.000018119812012,46.6280303889248,1713883318392
bottom,2,1,58.67735290527344,65.0,-4.285636901855469,-9.999992370605469,42.856336321739946,1713883318392
bottom,3,1,58.67735290527344,65.0,-4.641289710998535,-9.999998092651367,46.41288825742777,1713883318392
top,0,1,61.79170227050781,65.0,-4.689240455627441,-9.999995231628418,46.892382196233484,1713883318392
top,1,1,61.79170227050781,65.0,-4.40385627746582,-9.99997615814209,44.03845777854258,1713883318392
top,2,1,59.54292297363281,65.0,-4.158994674682617,-9.999993324279785,41.58991898254135,1713883318392
top,3,1,59.53999328613281,65.0,-4.57750129699707,-10.000021934509277,45.77511337521537,1713883318392
bottom,0,1,60.29939270019531,65.0,-4.708941459655762,-10.000027656555176,47.089544829656916,1713883319401
bottom,1,1,60.29939270019531,65.0,-4.661275863647461,-10.000020027160645,46.61285198859514,1713883319401
bottom,2,1,58.70927429199219,65.0,-4.284724712371826,-10.000015258789062,42.84731250342884,1713883319401
bottom,3,1,58.70927429199219,65.0,-4.6398539543151855,-10.000003814697266,46.39855724279005,1713883319401
top,0,1,61.83430480957031,65.0,-4.687992095947266,-9.999974250793457,46.879800247395906,1713883319401
top,1,1,61.83430480957031,65.0,-4.402655601501465,-10.000029563903809,44.026686174701354,1713883319401
top,2,1,59.57450866699219,65.0,-4.158006191253662,-10.000015258789062,41.580125358676014,1713883319401
top,3,1,59.57450866699219,65.0,-4.5762505531311035,-9.999979972839355,45.76241388200606,1713883319401
bottom,0,1,60.33750915527344,65.0,-4.707740306854248,-9.999979972839355,47.07730878587108,1713883320409
bottom,1,1,60.33750915527344,65.0,-4.6601057052612305,-10.000009536743164,46.60110149484353,1713883320409
bottom,2,1,58.74601745605469,65.0,-4.28375768661499,-9.999999046325684,42.83757278084022,1713883320409
bottom,3,1,58.74601745605469,65.0,-4.6385674476623535,-10.000012397766113,46.38573198449785,1713883320409
top,0,1,61.87232971191406,65.0,-4.686570644378662,-10.000022888183594,46.865813710875955,1713883320409
top,1,1,61.87232971191406,65.0,-4.401656627655029,-9.999983787536621,44.01649491485341,1713883320409
top,2,1,59.61198425292969,65.0,-4.157149314880371,-9.999984741210938,41.571429715739214,1713883320409
top,3,1,59.61198425292969,65.0,-4.574918270111084,-10.000020027160645,45.74927432373397,1713883320409
bottom,0,1,60.37040710449219,65.0,-4.70614767074585,-10.000003814697266,47.06149465998715,1713883321396
bottom,1,1,60.37040710449219,65.0,-4.65902042388916,-9.999974250793457,46.59008427281242,1713883321396
bottom,2,1,58.78321838378906,65.0,-4.282743453979492,-10.00002670288086,42.827548901383125,1713883321396
bottom,3,1,58.78321838378906,65.0,-4.63709020614624,-9.999982833862305,46.37082246053342,1713883321396
top,0,1,61.91529846191406,65.0,-4.685398101806641,-10.000009536743164,46.854025701504725,1713883321396
top,1,1,61.91529846191406,65.0,-4.400540828704834,-10.000009536743164,44.005450253876006,1713883321396
top,2,1,59.64942932128906,65.0,-4.156534194946289,-10.000014305114746,41.565401409161495,1713883321396
top,3,1,59.64942932128906,65.0,-4.5736165046691895,-9.999950408935547,45.73593823618103,1713883321396
bottom,0,1,60.40715026855469,65.0,-4.704734802246094,-9.999967575073242,47.04719547177956,1713883322420
bottom,1,1,60.40715026855469,65.0,-4.657554626464844,-10.00004768371582,46.57576835415966,1713883322420
bottom,2,1,58.82051086425781,65.0,-4.2817487716674805,-9.999987602233887,42.81743463255498,1713883322420
bottom,3,1,58.82051086425781,65.0,-4.635709285736084,-9.999996185302734,46.3570751735333,1713883322420
top,0,1,61.95918273925781,65.0,-4.684251308441162,-9.999947547912598,46.842267385652576,1713883322420
top,1,1,61.95918273925781,65.0,-4.399463653564453,-10.000017166137695,43.994712057443394,1713883322420
top,2,1,59.68809509277344,65.0,-4.155568599700928,-10.000006675720215,41.55571373842258,1713883322420
top,3,1,59.68809509277344,65.0,-4.57224178314209,-9.999995231628418,45.72239602927311,1713883322420
bottom,0,1,60.44508361816406,65.0,-4.703408718109131,-10.000032424926758,47.034239688774505,1713883323422
bottom,1,1,60.44929504394531,65.0,-4.6563191413879395,-10.000009536743164,46.563235819999136,1713883323422
bottom,2,1,58.85688781738281,65.0,-4.280542850494385,-10.000015258789062,42.805493820844276,1713883323422
bottom,3,1,58.85688781738281,65.0,-4.634314060211182,-9.999975204467773,46.34302569182819,1713883323422
top,0,1,62.00178527832031,65.0,-4.68286657333374,-10.000009536743164,46.828710392633184,1713883323422
top,1,1,62.00178527832031,65.0,-4.398399353027344,-10.000000953674316,43.983997724913934,1713883323422
top,2,1,59.72837829589844,65.0,-4.1548943519592285,-10.000009536743164,41.548983143752594,1713883323422
top,3,1,59.72837829589844,65.0,-4.5712432861328125,-9.999961853027344,45.712258482235484,1713883323422
bottom,0,1,60.48286437988281,65.0,-4.7021026611328125,-9.999991416931152,47.020986252857256,1713883324414
bottom,1,1,60.48674011230469,65.0,-4.655137538909912,-10.00003719329834,46.55154852901842,1713883324414
bottom,2,1,58.89244079589844,65.0,-4.279375076293945,-10.00000286102295,42.793763006329755,1713883324414
bottom,3,1,58.89244079589844,65.0,-4.633062362670898,-9.99996280670166,46.3304513078383,1713883324414
top,0,1,62.04331970214844,65.0,-4.681707859039307,-10.000011444091797,46.81713216828757,1713883324414
top,1,1,62.04331970214844,65.0,-4.3974833488464355,-10.00001335144043,43.97489220120133,1713883324414
top,2,1,59.77012634277344,65.0,-4.153970718383789,-9.999993324279785,41.539679453091594,1713883324414
top,3,1,59.76676940917969,65.0,-4.570200443267822,-9.9999418258667,45.701738565228425,1713883324414
bottom,0,1,60.51957702636719,65.0,-4.7008161544799805,-9.999996185302734,47.008143612609274,1713883325438
bottom,1,1,60.51957702636719,65.0,-4.653998851776123,-9.999992370605469,46.53995301056784,1713883325438
bottom,2,1,58.93110656738281,65.0,-4.278337001800537,-10.000006675720215,42.78339857898618,1713883325438
bottom,3,1,58.93110656738281,65.0,-4.631646633148193,-10.000008583068848,46.316506085223864,1713883325438
top,0,1,62.08473205566406,65.0,-4.680521011352539,-10.000001907348633,46.80521904091074,1713883325438
top,1,1,62.08018493652344,65.0,-4.396608829498291,-9.999958038330078,43.96590380593443,1713883325438
top,2,1,59.80873107910156,65.0,-4.153075695037842,-9.999981880187988,41.53068169742755,1713883325438
top,3,1,59.80873107910156,65.0,-4.569102764129639,-10.00002384185791,45.691136577195266,1713883325438
bottom,0,1,60.55653381347656,65.0,-4.699459552764893,-10.000008583068848,46.994635863433814,1713883326443
bottom,1,1,60.55653381347656,65.0,-4.652299404144287,-10.00001335144043,46.52305615634123,1713883326443
bottom,2,1,58.96781921386719,65.0,-4.277360916137695,-9.999995231628418,42.773588765330715,1713883326443
bottom,3,1,58.96781921386719,65.0,-4.63019323348999,-10.000017166137695,46.302011817434504,1713883326443
top,0,1,62.12196350097656,65.0,-4.679086208343506,-10.00002384185791,46.79097364154359,1713883326443
top,1,1,62.12605285644531,65.0,-4.395811557769775,-10.000009536743164,43.95815749942358,1713883326443
top,2,1,59.85008239746094,65.0,-4.1522626876831055,-10.000000953674316,41.522630836737335,1713883326443
top,3,1,59.85008239746094,65.0,-4.568193435668945,-10.000005722045898,45.681960496101965,1713883326443
bottom,0,1,60.62736511230469,65.0,-4.697210788726807,-10.000021934509277,46.97221091828169,1713883328449
bottom,1,1,60.63093566894531,65.0,-4.649502754211426,-9.999981880187988,46.4949432939984,1713883328449
bottom,2,1,59.04225158691406,65.0,-4.27522611618042,-10.000004768371582,42.75228154767092,1713883328449
bottom,3,1,59.04225158691406,65.0,-4.627678871154785,-10.00001335144043,46.27685049772663,1713883328449
top,0,1,62.20594787597656,65.0,-4.676182270050049,-9.999985694885254,46.76175580717654,1713883328449
top,1,1,62.20988464355469,65.0,-4.393843173980713,-10.000015258789062,43.938498784533294,1713883328449
top,2,1,59.93354797363281,65.0,-4.150241374969482,-10.000020980834961,41.50250082522416,1713883328449
top,3,1,59.93354797363281,65.0,-4.565925121307373,-9.999982833862305,45.65917283377439,1713883328449
bottom,0,1,60.66505432128906,65.0,-4.696033954620361,-10.000017166137695,46.9604201589691,1713883329461
bottom,1,1,60.66783142089844,65.0,-4.648079872131348,-10.000020980834961,46.48089624191016,1713883329461
bottom,2,1,59.08152770996094,65.0,-4.274061679840088,-10.000017166137695,42.74069016753219,1713883329461
bottom,3,1,59.08152770996094,65.0,-4.626453399658203,-10.000011444091797,46.26458694213943,1713883329461
top,0,1,62.24800109863281,65.0,-4.674531936645508,-10.000035285949707,46.7454843117539,1713883329461
top,1,1,62.25276184082031,65.0,-4.392667770385742,-9.999988555908203,43.926627433764224,1713883329461
top,2,1,59.97544860839844,65.0,-4.1491594314575195,-9.999974250793457,41.491487477012015,1713883329461
top,3,1,59.97544860839844,65.0,-4.564675807952881,-10.00002670288086,45.64687996952307,1713883329461
bottom,0,1,60.70079040527344,65.0,-4.694797992706299,-10.000040054321289,46.948167974010175,1713883330474
bottom,1,1,60.70433044433594,65.0,-4.647054195404053,-9.99994945526123,46.47030706990017,1713883330474
bottom,2,1,59.11863708496094,65.0,-4.273193359375,-10.000031471252441,42.732068076496944,1713883330474
bottom,3,1,59.11863708496094,65.0,-4.625253200531006,-10.000011444091797,46.25258493713227,1713883330474
top,0,1,62.29081726074219,65.0,-4.672924041748047,-10.000006675720215,46.72927161261396,1713883330474
top,1,1,62.29353332519531,65.0,-4.391699314117432,-10.000018119812012,43.9170727179403,1713883330474
top,2,1,60.01658630371094,65.0,-4.148040294647217,-10.000016212463379,41.48047019642354,1713883330474
top,3,1,60.01658630371094,65.0,-4.563623905181885,-10.000016212463379,45.636313039404286,1713883330474
bottom,0,1,60.77436828613281,65.0,-4.692235469818115,-9.99999713897705,46.92234127358779,1713883332474
bottom,1,1,60.77436828613281,65.0,-4.644210338592529,-10.000011444091797,46.44215653469473,1713883332474
